wvls,ingap_qe,ingaas_qe,ge_qe
1238.7979966611022,8.743538002505389e-33,2.9374938759105876e-24,0.8233875163550917
1241.485809682805,8.75419811073961e-33,2.9410752639763334e-24,0.8333956677825931
1244.1736227045078,8.864012270781133e-33,2.977968615674217e-24,0.840593295041151
1246.8614357262106,8.801712490785469e-33,2.9570382757871593e-24,0.844124105243386
1249.5492487479135,8.773374238505221e-33,2.9475177084260545e-24,0.8434997221079573
1252.2370617696163,8.910586721452569e-33,2.9936158472161904e-24,0.8387427953537626
1254.924874791319,8.892154807866943e-33,2.987423430226229e-24,0.8303704087495565
1257.612687813022,9.052986760898283e-33,3.0414568062972107e-24,0.8192975087075439
1260.3005008347247,9.37421064476752e-33,3.1493757278358053e-24,0.8066606038716003
1262.9883138564276,9.940127600981768e-33,3.339502149505955e-24,0.7936411149757194
1265.6761268781304,1.0212243822203244e-32,3.430922777305019e-24,0.7813541884213442
1268.3639398998332,1.2171907964488803e-32,4.089294870518993e-24,0.7707275952404553
1271.051752921536,9.680126694848192e-33,3.2521518035384827e-24,0.7624575453556001
1273.7395659432389,9.709864304956504e-33,3.262142501531944e-24,0.7570249418101129
1276.4273789649417,9.409617075352226e-33,3.1612709323835095e-24,0.7546729200579875
1279.1151919866445,9.256536258322239e-33,3.1098416411267983e-24,0.7554369548900743
1281.8030050083473,1.028647538269809e-32,3.455861738431557e-24,0.7591373308078007
1284.4908180300501,9.25957412008602e-33,3.110862246323963e-24,0.7654063860733956
1287.178631051753,9.253947207445603e-33,3.1089718191974647e-24,0.7736932630860913
1289.8664440734558,9.443951796138303e-33,3.1728060834872507e-24,0.783250560119444
1292.5542570951588,9.589878277157241e-33,3.2218317918679407e-24,0.7931775539005117
1295.2420701168617,9.662806859992762e-33,3.24633300240729e-24,0.8024718920403867
1297.9298831385645,9.91401847581006e-33,3.330730483473818e-24,0.810113913041516
1300.6176961602673,1.0765262316309248e-32,3.6167158097406524e-24,0.8151822364209219
1303.3055091819701,1.159971620804338e-32,3.8970603563070874e-24,0.8169604502695993
1305.993322203673,1.0003094411537295e-32,3.360656586112679e-24,0.815072463932529
1308.6811352253758,1.0310962815709662e-32,3.46408857801156e-24,0.8095103126515463
1311.3689482470786,1.1484456411384936e-32,3.858337479283409e-24,0.800647899444269
1314.0567612687814,1.3265137127121512e-32,4.4565779965579326e-24,0.7891623438162652
1316.7445742904843,1.2101997026019617e-32,4.0658074729056295e-24,0.7759375521919682
1319.432387312187,1.4405107291944207e-32,4.83956430906986e-24,0.7619320768707972
1322.1202003338901,1.293100802009683e-32,4.344323414331924e-24,0.748080834227844
1324.808013355593,1.2201404999131915e-32,4.099204744370612e-24,0.7352091574002679
1327.4958263772958,1.510588862404901e-32,5.074999995495706e-24,0.7240041166431863
1330.1836393989986,1.7669839634402497e-32,5.936389331127348e-24,0.7149802408459806
1332.8714524207014,1.926034429265256e-32,6.470737977164922e-24,0.7084770410495291
